sentiment,id,date,query,user,tweet
Negative,1751138566,Sat May 09 18:45:18 PDT 2009,NO_QUERY,NadolJYPN,@Noinaa 6 weeks for me 
Negative,1968077803,Fri May 29 20:43:08 PDT 2009,NO_QUERY,susanwash25,Good news is I survived the mosquitoes. Bad news is the Lakers won. 
Positive,1991778482,Mon Jun 01 07:38:53 PDT 2009,NO_QUERY,Bizcuits,@Junderstated I seen that the other day....he needs a vasectomy or to invest in condoms....and a std test lls 
Positive,2053115372,Sat Jun 06 03:20:04 PDT 2009,NO_QUERY,MeganLuvsMarvin,I'm going to the beach 
Negative,2052890512,Sat Jun 06 02:25:47 PDT 2009,NO_QUERY,Doobeedah,@Noodle93 @Lendra93 okay  -brittany cries in corner- hehe i kid
Positive,2178481799,Mon Jun 15 07:45:56 PDT 2009,NO_QUERY,trickyxian,I pretty much eliminated my online presence this weekend. Deleted all my accounts. You lucky people get to keep me though.  
Positive,2062315541,Sat Jun 06 22:53:33 PDT 2009,NO_QUERY,bonesinoz,How exciting... A new header and a mood theme... And recording the podcast tomorrow! Yay 
Negative,1754062629,Sun May 10 04:48:32 PDT 2009,NO_QUERY,kimmanna,says i got 19 more days without my baby 
Positive,1753138421,Sun May 10 00:17:12 PDT 2009,NO_QUERY,JLu1295,@MichelleZen you need to follow me so I could send you a direct message. 
Negative,1983062163,Sun May 31 12:25:53 PDT 2009,NO_QUERY,HavvaReb,dont get upper and lower bounds. BLOODY HELL 
Positive,2176897161,Mon Jun 15 05:00:32 PDT 2009,NO_QUERY,tinaysexy,@kateistheshizz  lets go dear!!  haha
Negative,2285013941,Mon Jun 22 14:35:57 PDT 2009,NO_QUERY,krm223,"If tomorrow is anything like today, I think I will need a padded room!!!! "
Negative,1998890648,Mon Jun 01 19:17:34 PDT 2009,NO_QUERY,DavidSchultz, i got my hair confused with my curly noodles...
Negative,2322613212,Wed Jun 24 22:56:13 PDT 2009,NO_QUERY,x_muse_x,"so i went to the movies today, it was a total chaos, everyone got crazy about the transformers movie, i got no tix   bah! I'll wait..."
Negative,2224688581,Thu Jun 18 09:48:38 PDT 2009,NO_QUERY,sherrodrc,About to go to school   
Positive,1770951679,Mon May 11 22:43:31 PDT 2009,NO_QUERY,zemonsta,@scarydan Snottyface!!! Gonna search for it now 
Negative,1981088254,Sun May 31 08:23:21 PDT 2009,NO_QUERY,bravedialogue,@AlliewithanE i'm going to miss you too 
Negative,1686461364,Sun May 03 05:32:09 PDT 2009,NO_QUERY,ycgonzalez,upset stomach = no hiking 
Positive,2051258300,Fri Jun 05 21:22:18 PDT 2009,NO_QUERY,BellaLola,Hey to all those people from ONDT!!!!!  ONTD is the place to be 
Negative,1822453947,Sat May 16 19:36:53 PDT 2009,NO_QUERY,skylerlol,So many people make me so nervous 
Positive,2069791095,Sun Jun 07 16:32:01 PDT 2009,NO_QUERY,6AlKal6,"@SPDworks Hey there, stranger.  How is your day going? Hope you're having a fantastic day."
Negative,2245529834,Fri Jun 19 16:15:49 PDT 2009,NO_QUERY,BlakeLogan,The 2nd gen Ipod shuffle:THE BEST music only mp3 plyr ever I am glad you can still buy them maybe I should stock up? Im sad I washed mine 
Positive,2064812269,Sun Jun 07 07:13:48 PDT 2009,NO_QUERY,fox2mike,"@purelynarcotic Lots of nice pics, now need to PP and upload "
Negative,2182015262,Mon Jun 15 12:36:19 PDT 2009,NO_QUERY,Dhympna,@RayGarton I am sorry you did not sleep well   I took some vitamin b supplements so am full of piss and vinegar today
Negative,1694045409,Mon May 04 00:50:26 PDT 2009,NO_QUERY,BeesLikeZeebras,Typical Bank Holiday weather 
Positive,1957065791,Thu May 28 23:25:20 PDT 2009,NO_QUERY,stainedshirt,@leezadlf lol. no it was a decaf organic green tea with milk. o di ba caffeine-free. 
Negative,1990582701,Mon Jun 01 05:14:48 PDT 2009,NO_QUERY,dhohndel,Having just crossed the Atlantic this makes me sick: http://bit.ly/lX3kv Air France plane is missing en route from Brazli to Paris 
Negative,2321358788,Wed Jun 24 20:56:46 PDT 2009,NO_QUERY,nixxin,"regret not being able to meet @parmeshs and the Viz this time in mumbai.  genius', both."
Positive,1973329224,Sat May 30 10:56:22 PDT 2009,NO_QUERY,swagon23,BLINK 182 FOB and PANIC!!!!!! fuuuuckk 
Negative,1691889691,Sun May 03 18:49:43 PDT 2009,NO_QUERY,RebaBoni,@WONKAnation we never got to meet up very disappointed! 
Negative,2007641706,Tue Jun 02 12:56:22 PDT 2009,NO_QUERY,stemannion,Going over poetry for wxam 2moro! 
Negative,1687210473,Sun May 03 08:04:45 PDT 2009,NO_QUERY,CJCGirlie,tired and my legs hurt i hate sleeping by myself 
Negative,2006877284,Tue Jun 02 11:49:02 PDT 2009,NO_QUERY,MuRd3RsauR,"Watch!ng a v!deo w!t the class and bummed about ton!te, guess a reschedule w!ll have to do "
Positive,1557295913,Sun Apr 19 03:13:06 PDT 2009,NO_QUERY,djairrick,Is going to bed.. sleep tight folks.. the doughnuts kicked in early 
Negative,2056042282,Sat Jun 06 10:25:12 PDT 2009,NO_QUERY,ariapro,@terrirodriguez where r all the nice ppl? The folks I've met recently are all pushy 
Positive,1983241813,Sun May 31 12:46:46 PDT 2009,NO_QUERY,Tehcobra,@MikeLewisLP should have done a britains got talent contest to find the next drummer. twitter votes for it etc 
Negative,2060957736,Sat Jun 06 19:54:25 PDT 2009,NO_QUERY,kaleysheppard,"i lied, chinook was soooo insanely busy. we just walked the mall for a while. no UP for me "
Negative,2063492484,Sun Jun 07 02:52:55 PDT 2009,NO_QUERY,kateva,Wow 4:50 and the sun is already coming up. Wish I was on a beach somewhere so I could watch it. 
Positive,1989711954,Mon Jun 01 02:32:19 PDT 2009,NO_QUERY,nextread,@vintagebooks I'm on Seeking - after loving Circle - it's all the lovely Lisa's fault. I want to read another after this one 
Positive,2053727191,Sat Jun 06 05:30:59 PDT 2009,NO_QUERY,maryyex,im seing my girl today after work 
Positive,1834883399,Mon May 18 04:30:24 PDT 2009,NO_QUERY,AndreaBaerland,@evensr  hehe nice 
Negative,1882263400,Fri May 22 06:32:57 PDT 2009,NO_QUERY,aDeSe,@tweetrimony unfortunately he is not on twitter.. so sad.. 
Negative,2251984102,Sat Jun 20 05:08:31 PDT 2009,NO_QUERY,_sammiesiggs,Work 8 to 6 maybe 8 KILL ME 
Negative,2050049125,Fri Jun 05 17:58:35 PDT 2009,NO_QUERY,chickybarbwire,"@noahcyrus8 ya know, ive ALWAYS wanted to meet Miley. I think im just an ordinary girl that never would meet anyone famous "
Positive,2052415434,Sat Jun 06 00:39:16 PDT 2009,NO_QUERY,jlyndre,"@ladyspeaker Ohh thnk u 4 caring. She seems 2 hurt but she naturally has pitiful xpression  Will get her 2 doc in AM.  How nice, Thank u!"
Negative,1975350644,Sat May 30 14:58:35 PDT 2009,NO_QUERY,mcflychloe94,aaaaaaaaaaaah i want my picture back! 
Negative,2190116132,Tue Jun 16 01:48:49 PDT 2009,NO_QUERY,feebee84,"@tommcfly stop rubbing it in, its raining in edinburgh "
Positive,1956012440,Thu May 28 21:01:27 PDT 2009,NO_QUERY,danileocounts,My Bestie Cierra is in town... so you already know what that means...!  We are about to act up!
Negative,1572997249,Mon Apr 20 23:19:03 PDT 2009,NO_QUERY,milliegee,@andreapatola and @DanaLedesma guys super sorry i couldn't go yesterday! if it's any consolation i was stuck at home 
Negative,2244160537,Fri Jun 19 14:22:54 PDT 2009,NO_QUERY,katmcgehee,@caitlinlavergne they are going to destin  I want to go to the beach so bad...but I'd rather $work$.
Negative,1985443843,Sun May 31 17:06:47 PDT 2009,NO_QUERY,Pekalove,arrrrg!! I can't get my twitter to upload ma picture  Anyone know how to fix this??
Negative,2251398350,Sat Jun 20 03:22:36 PDT 2009,NO_QUERY,its_cassiiee,my stomach is really hurting 
Positive,1557401728,Sun Apr 19 03:53:43 PDT 2009,NO_QUERY,Sheamus,@Jocassels You're welcome. 
Positive,1972914895,Sat May 30 10:07:30 PDT 2009,NO_QUERY,xbaez,A lot of work forward ! let't do some business 
Positive,2051991300,Fri Jun 05 23:20:45 PDT 2009,NO_QUERY,3djay,"Goodmorning world, for the first time a long weekend of 4 days because op wokring parttime.  I love it!"
Positive,2189865154,Tue Jun 16 01:06:45 PDT 2009,NO_QUERY,JennaMadison,Ok who's the group in charge of the hotties?  @chrisrio deserves to be on the sexy twitter list! 
Positive,2054179231,Sat Jun 06 06:45:19 PDT 2009,NO_QUERY,Beyy,"Cleaning obsessively for the party tomorrow. I don't know why I'm bothering, im going to miss the first 2 hours coz of work "
Positive,1980233179,Sun May 31 06:07:38 PDT 2009,NO_QUERY,manic_mannix,Its good to have friends that know more about this stuff than you do.  Thanks Albert 
Positive,1693295632,Sun May 03 22:06:58 PDT 2009,NO_QUERY,civlee,"@williger ps: this wkend, walked on beach at crystal cove, searched for charms at balboa island - wide garage sale, heard from RE clients "
Negative,2004067143,Tue Jun 02 07:36:45 PDT 2009,NO_QUERY,mindimus,"Lost my cell phone   Kristoffer has hidden it, and since it is on silent, it is a very good hiding place."
Negative,2001038082,Mon Jun 01 23:39:44 PDT 2009,NO_QUERY,Nathan_Irvine,"Wow, I'm so glad I didn't go to E3 this year. What with the already great show, amazing parties and A-list celebs there.  #E3"
Negative,1969824212,Sat May 30 01:21:52 PDT 2009,NO_QUERY,jaymoney4,@justvonecia yeah  imma miss u when u leave...we hangin out tomorrow if u dont have nothin planned
Negative,2063120964,Sun Jun 07 01:26:46 PDT 2009,NO_QUERY,HillaO,"@YaelBeeri OH I wish I saw this 5 minutes ago, I just ordered food  Maybe on your way up there? "
Positive,1977169683,Sat May 30 20:16:43 PDT 2009,NO_QUERY,SugarPlumKelly,"@lilbuddha04 The weather was perfect, as well. "
Negative,1998179348,Mon Jun 01 18:07:23 PDT 2009,NO_QUERY,skitzbeatz,@adaggio1 I was over hackney sides earlier but no battery  ... madness im gonna come run up on you with the mpc at some point this week
Negative,2213271437,Wed Jun 17 15:09:15 PDT 2009,NO_QUERY,CrazyMuchh_,I'm reeeally tired 
Positive,2072187325,Sun Jun 07 20:33:21 PDT 2009,NO_QUERY,elizabethgomez9,"@iLoveNickJ4LIFE I hope you feel better! Pray to feel better, I will pray for you "
Negative,2248065806,Fri Jun 19 20:02:55 PDT 2009,NO_QUERY,missheidi,Awwww no one's with me to dance to journey with  #fb
Positive,2044525891,Fri Jun 05 09:29:12 PDT 2009,NO_QUERY,mallydally,@bitesizeliz Definitely! and you can follow @picturebank too 
Negative,2243483427,Fri Jun 19 13:30:26 PDT 2009,NO_QUERY,tervis927,i will not get to get on here for over a week my how i will miss all of your tweets 
Negative,1755051974,Sun May 10 08:07:38 PDT 2009,NO_QUERY,spyker3292,About 10 minutes away from beating assassin's creed... But I need to go to work 
Negative,2188635055,Mon Jun 15 22:15:51 PDT 2009,NO_QUERY,jovenatheart,quick lunch... back to work... 
Positive,2004455290,Tue Jun 02 08:13:41 PDT 2009,NO_QUERY,scumb4g,@ZombieTweets Oh mannnn you are so missing out! 
Positive,2057350820,Sat Jun 06 12:50:27 PDT 2009,NO_QUERY,tweeteradder5,@jessie0x Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
Negative,1974410750,Sat May 30 13:04:56 PDT 2009,NO_QUERY,stNERD,Nothing to see  When is &quot;Send it On&quot; coming out?
Positive,1986305892,Sun May 31 18:38:45 PDT 2009,NO_QUERY,ChuckFaceOG,@sexybbwlily yeah justice is just a cool chick 
Negative,2052738927,Sat Jun 06 01:50:06 PDT 2009,NO_QUERY,andiliz1678,"It's strange that I went to bed at 7:00 PM, ON A FRIDAY NIGHT.  My beloved was at the movies w/the 'rents, I didn't go this time "
Negative,1825096977,Sun May 17 04:19:54 PDT 2009,NO_QUERY,laylahiggins,@Jesszuber flight is delayed until 1015!!! I was already enroute 
Negative,2263942071,Sun Jun 21 02:16:43 PDT 2009,NO_QUERY,beeekate,is soo bored dunno wa to do XD sunday is a bloody boring day 
Negative,2068306536,Sun Jun 07 13:51:30 PDT 2009,NO_QUERY,lina_luka,@rollingcherry really? crap... i can never sleep when it's fullmoon. 
Negative,2000760078,Mon Jun 01 22:53:36 PDT 2009,NO_QUERY,muffue123,Wish i was drinking tonight! 
Positive,2012931639,Tue Jun 02 21:34:13 PDT 2009,NO_QUERY,_Undeniable_,@sam498 back at u..stay in touch miss illynoise  luv it sweet dreams
Negative,2235120042,Fri Jun 19 00:28:19 PDT 2009,NO_QUERY,cc_monkey,@PureApathy unfortunately so  left the house too early &amp; realised only when was at work... *sadness*
Negative,2060691802,Sat Jun 06 19:23:31 PDT 2009,NO_QUERY,Gianavel,@oliviamunn My Crackberry needs more RAM 
Positive,1968234227,Fri May 29 21:01:40 PDT 2009,NO_QUERY,taraface,OMG!!! I ALMOST FORGOT AGAIN!!! CONAN IS BACK ON MONDAY!!!!!!!  EXCITEMENT!!!!!!!!!
Positive,2018618671,Wed Jun 03 10:14:47 PDT 2009,NO_QUERY,jbajzert,"@DionRodrigues /Stealing your workout regimen, scept with a few modifications "
Negative,2257440943,Sat Jun 20 14:20:29 PDT 2009,NO_QUERY,muerl,"@christinahc08 That is unfortunate, trivia misses you "
Negative,2064432906,Sun Jun 07 06:15:08 PDT 2009,NO_QUERY,rachiee21,is doing her english essay 
Positive,2191772891,Tue Jun 16 05:56:40 PDT 2009,NO_QUERY,Hootlik,going on ice cream mm.. yummy 
Negative,2192930997,Tue Jun 16 07:45:29 PDT 2009,NO_QUERY,Jenidvm,"If a 2 1/2 year old is willingly laying on the couch in the middle of the morning, chances are she doesn't feel good.  "
Positive,2045383343,Fri Jun 05 10:38:49 PDT 2009,NO_QUERY,Haarsha,"@Rooftrouser, thanks for the mention  &amp; yes, South Africa is beautiful "
Positive,2013082660,Tue Jun 02 21:52:57 PDT 2009,NO_QUERY,Kelsey_King,bedtime. i think that i'll walk to serena's house tomorrow and we shall start on out to do list. 
Negative,2185179338,Mon Jun 15 17:00:14 PDT 2009,NO_QUERY,Findin_Emma_O,My internet was down  But I got an entire book read! Work at 8am =/ Blagh
Negative,2225250081,Thu Jun 18 10:29:35 PDT 2009,NO_QUERY,kelseymcm,"The one day I want to tan &amp; have time, it's cloudy  can you still get a tan if the rays from the sun go through a cloud? Haha"
Negative,2064465699,Sun Jun 07 06:20:30 PDT 2009,NO_QUERY,dimwittwity,This is slow 
Negative,2191658194,Tue Jun 16 05:43:24 PDT 2009,NO_QUERY,musicminion,@merkaboi yea....24 hrs is a long time 
Positive,2070152890,Sun Jun 07 17:11:12 PDT 2009,NO_QUERY,vanzii,"@GrafittiMySoul Heyy No Of Course I Dont Mind, ILove People Who have the Same Thing In Common As Me  You Going To Any Sats Concerts? xoxo"
Negative,2306279116,Tue Jun 23 22:04:30 PDT 2009,NO_QUERY,vertex,@ahhamanda the 3g is on and off my at work... it sucks.  I hope the coverage gets better
Negative,2264103910,Sun Jun 21 02:47:45 PDT 2009,NO_QUERY,HappyHippyMum,@RainbowYzzy did ya hate the song 
Negative,1956573955,Thu May 28 22:10:39 PDT 2009,NO_QUERY,qtchk711,@zlguewi True! I saw that episode too bc I watch every day...bc I'm middle aged 
Negative,1678241971,Sat May 02 06:02:28 PDT 2009,NO_QUERY,TheRuler496,A D or and E??? my Compre sucked 
Negative,2323775609,Thu Jun 25 01:27:24 PDT 2009,NO_QUERY,ashhFace,on the brink of tears 
Positive,2181946510,Mon Jun 15 12:30:48 PDT 2009,NO_QUERY,heatherwells,julie (that's jess's mum) and gary have broke up. So me and jess are doing the ceremonial burning of his stuff. 
Positive,2062160104,Sat Jun 06 22:29:11 PDT 2009,NO_QUERY,Natalee633,ahhhhhhh I LOVE EDWARDDDDDDDDD. starting the next book CELL IT 
Negative,1573963023,Tue Apr 21 03:40:24 PDT 2009,NO_QUERY,ki2594,"Taking naps in the day really kill me when it comes to the night, wasn't able to sleep much  doesn't help that I have those tests today.."
Positive,2179031875,Mon Jun 15 08:32:55 PDT 2009,NO_QUERY,Sweet_Lou_9,Chillin with Courtney 
Positive,1556469353,Sat Apr 18 22:57:38 PDT 2009,NO_QUERY,merdie801,Fun night tonight...had a bonfire with some friends I haven't seen in years.   Now I'm eating Reese's Puffs cereal.
Positive,2062212742,Sat Jun 06 22:37:04 PDT 2009,NO_QUERY,Hollister_Stud,I  need some naked boobies and hot porn stars 
Positive,1823048010,Sat May 16 20:59:41 PDT 2009,NO_QUERY,TVjunkie_SamWho,@nartynaffit hahaha!! LoL!! i know that song!!  &quot;numa numa ey!&quot;     good times!
Positive,1979545791,Sun May 31 03:30:37 PDT 2009,NO_QUERY,lea1996,Susan Boyle didn't win but she still is a winner  No more negative things about her.
Negative,1984072869,Sun May 31 14:23:20 PDT 2009,NO_QUERY,jeangeeze,Getting ready for work tomorrow 
Positive,2003078528,Tue Jun 02 05:50:00 PDT 2009,NO_QUERY,KieranOwens,thanks for following people  hows it going? everyone out catching some rays?
Negative,2070098314,Sun Jun 07 17:05:28 PDT 2009,NO_QUERY,xwoman86,@pursebuzz No go on the Hello Kitty bike? 
Positive,1753633302,Sun May 10 02:37:39 PDT 2009,NO_QUERY,nom_de_guerre,Cake anyone? http://www.flickr.com/photos/kayveeinc/3517129153/ 
Negative,1751138541,Sat May 09 18:45:17 PDT 2009,NO_QUERY,valenbfm,@DugyFresh They're three hours from here.  Correction: Nothing fun in Palm City.
Negative,2048050083,Fri Jun 05 14:35:06 PDT 2009,NO_QUERY,gruebi92,working tomorrow 
Positive,1963027490,Fri May 29 12:05:33 PDT 2009,NO_QUERY,MCRIsAPleasure,@mcraddictal im going to tidur  you should read my tweets to ultragrrrl and her for me
Negative,1961136418,Fri May 29 09:02:29 PDT 2009,NO_QUERY,jw37643,Irritated that I can send emails but not receive them! 
Negative,1794226498,Thu May 14 05:17:45 PDT 2009,NO_QUERY,smledbetter,Had to bail on a 16 miler after 6. Thinks he is getting tendinitis in his calves. 
Positive,2058349867,Sat Jun 06 14:45:47 PDT 2009,NO_QUERY,Ahjinae,@TwitMUGSHOT thank you! 
Negative,2199993206,Tue Jun 16 18:17:20 PDT 2009,NO_QUERY,cassidy_nicole,tat sunburn and it sucks  ..sweeet ass tanlines are coming back though . WO0T
Negative,2050406467,Fri Jun 05 18:36:44 PDT 2009,NO_QUERY,leniawatson,Trying to recover from Reconstructive Knee surgery and do Sociology homework at the same time 
Negative,2214919058,Wed Jun 17 17:25:06 PDT 2009,NO_QUERY,GICOLALANE,@TEYANATAYLOR what u tryna clear up? and when u going live? I been busy  haven't seen u live in a min
Negative,1961478769,Fri May 29 09:33:56 PDT 2009,NO_QUERY,InSweet,So cold in here!  getting the chill 
Positive,2015654362,Wed Jun 03 05:12:26 PDT 2009,NO_QUERY,caitlinrhodes,Just checked my grades on the 3 tests I took in the past 2 days and I couldn't help but smile  Great start to the day!
Positive,1834730217,Mon May 18 04:00:42 PDT 2009,NO_QUERY,teachernz,@suzievesper thankyou! 
Negative,2061555036,Sat Jun 06 21:06:46 PDT 2009,NO_QUERY,Prosemonkey,@justinboulmay I haven't seen their coverage since it's on the top tier of DISH &amp;  I'm not upgrading again ... but I miss my Indy Racing! 
Negative,2223075329,Thu Jun 18 07:49:07 PDT 2009,NO_QUERY,EllieLuvsMusic,No-one loves me  Please leave me comments! I promise to reply!   Xx
Negative,1968754521,Fri May 29 22:08:17 PDT 2009,NO_QUERY,michandrade,i have to sleep in the spare room again. 
